"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/04/2021 09:00:00 - 05/04/2021 09:15:00","BZN|DE-LU","Sequence Sequence 1","-17.65","",""
"05/04/2021 09:00:00 - 05/04/2021 09:15:00","BZN|DE-LU","Sequence Sequence 2","5.58","",""
"05/04/2021 09:15:00 - 05/04/2021 09:30:00","BZN|DE-LU","Sequence Sequence 1","-17.65","",""
"05/04/2021 09:15:00 - 05/04/2021 09:30:00","BZN|DE-LU","Sequence Sequence 2","-3.22","",""
"05/04/2021 09:30:00 - 05/04/2021 09:45:00","BZN|DE-LU","Sequence Sequence 1","-17.65","",""
"05/04/2021 09:30:00 - 05/04/2021 09:45:00","BZN|DE-LU","Sequence Sequence 2","2.77","",""
"05/04/2021 09:45:00 - 05/04/2021 10:00:00","BZN|DE-LU","Sequence Sequence 1","-17.65","",""
"05/04/2021 09:45:00 - 05/04/2021 10:00:00","BZN|DE-LU","Sequence Sequence 2","0.13","",""
"05/04/2021 10:00:00 - 05/04/2021 10:15:00","BZN|DE-LU","Sequence Sequence 1","-19.19","",""
"05/04/2021 10:00:00 - 05/04/2021 10:15:00","BZN|DE-LU","Sequence Sequence 2","1.00","",""
"05/04/2021 10:15:00 - 05/04/2021 10:30:00","BZN|DE-LU","Sequence Sequence 1","-19.19","",""
"05/04/2021 10:15:00 - 05/04/2021 10:30:00","BZN|DE-LU","Sequence Sequence 2","8.55","",""
"05/04/2021 10:30:00 - 05/04/2021 10:45:00","BZN|DE-LU","Sequence Sequence 1","-19.19","",""
"05/04/2021 10:30:00 - 05/04/2021 10:45:00","BZN|DE-LU","Sequence Sequence 2","1.83","",""
"05/04/2021 10:45:00 - 05/04/2021 11:00:00","BZN|DE-LU","Sequence Sequence 1","-19.19","",""
"05/04/2021 10:45:00 - 05/04/2021 11:00:00","BZN|DE-LU","Sequence Sequence 2","-4.80","",""
"05/04/2021 11:00:00 - 05/04/2021 11:15:00","BZN|DE-LU","Sequence Sequence 1","-12.95","",""
"05/04/2021 11:00:00 - 05/04/2021 11:15:00","BZN|DE-LU","Sequence Sequence 2","-7.01","",""
"05/04/2021 11:15:00 - 05/04/2021 11:30:00","BZN|DE-LU","Sequence Sequence 1","-12.95","",""
"05/04/2021 11:15:00 - 05/04/2021 11:30:00","BZN|DE-LU","Sequence Sequence 2","-3.31","",""
"05/04/2021 11:30:00 - 05/04/2021 11:45:00","BZN|DE-LU","Sequence Sequence 1","-12.95","",""
"05/04/2021 11:30:00 - 05/04/2021 11:45:00","BZN|DE-LU","Sequence Sequence 2","0.96","",""
"05/04/2021 11:45:00 - 05/04/2021 12:00:00","BZN|DE-LU","Sequence Sequence 1","-12.95","",""
"05/04/2021 11:45:00 - 05/04/2021 12:00:00","BZN|DE-LU","Sequence Sequence 2","2.80","",""
"05/04/2021 12:00:00 - 05/04/2021 12:15:00","BZN|DE-LU","Sequence Sequence 1","-27.68","",""
"05/04/2021 12:00:00 - 05/04/2021 12:15:00","BZN|DE-LU","Sequence Sequence 2","-2.53","",""
"05/04/2021 12:15:00 - 05/04/2021 12:30:00","BZN|DE-LU","Sequence Sequence 1","-27.68","",""
"05/04/2021 12:15:00 - 05/04/2021 12:30:00","BZN|DE-LU","Sequence Sequence 2","-9.41","",""
"05/04/2021 12:30:00 - 05/04/2021 12:45:00","BZN|DE-LU","Sequence Sequence 1","-27.68","",""
"05/04/2021 12:30:00 - 05/04/2021 12:45:00","BZN|DE-LU","Sequence Sequence 2","-18.15","",""
"05/04/2021 12:45:00 - 05/04/2021 13:00:00","BZN|DE-LU","Sequence Sequence 1","-27.68","",""
"05/04/2021 12:45:00 - 05/04/2021 13:00:00","BZN|DE-LU","Sequence Sequence 2","-32.94","",""
"05/04/2021 13:00:00 - 05/04/2021 13:15:00","BZN|DE-LU","Sequence Sequence 1","-44.98","",""
"05/04/2021 13:00:00 - 05/04/2021 13:15:00","BZN|DE-LU","Sequence Sequence 2","-13.79","",""
"05/04/2021 13:15:00 - 05/04/2021 13:30:00","BZN|DE-LU","Sequence Sequence 1","-44.98","",""
"05/04/2021 13:15:00 - 05/04/2021 13:30:00","BZN|DE-LU","Sequence Sequence 2","-19.49","",""
"05/04/2021 13:30:00 - 05/04/2021 13:45:00","BZN|DE-LU","Sequence Sequence 1","-44.98","",""
"05/04/2021 13:30:00 - 05/04/2021 13:45:00","BZN|DE-LU","Sequence Sequence 2","-37.73","",""
"05/04/2021 13:45:00 - 05/04/2021 14:00:00","BZN|DE-LU","Sequence Sequence 1","-44.98","",""
"05/04/2021 13:45:00 - 05/04/2021 14:00:00","BZN|DE-LU","Sequence Sequence 2","-41.28","",""
"05/04/2021 14:00:00 - 05/04/2021 14:15:00","BZN|DE-LU","Sequence Sequence 1","-52.73","",""
"05/04/2021 14:00:00 - 05/04/2021 14:15:00","BZN|DE-LU","Sequence Sequence 2","-26.48","",""
"05/04/2021 14:15:00 - 05/04/2021 14:30:00","BZN|DE-LU","Sequence Sequence 1","-52.73","",""
"05/04/2021 14:15:00 - 05/04/2021 14:30:00","BZN|DE-LU","Sequence Sequence 2","-40.82","",""
"05/04/2021 14:30:00 - 05/04/2021 14:45:00","BZN|DE-LU","Sequence Sequence 1","-52.73","",""
"05/04/2021 14:30:00 - 05/04/2021 14:45:00","BZN|DE-LU","Sequence Sequence 2","-37.35","",""
"05/04/2021 14:45:00 - 05/04/2021 15:00:00","BZN|DE-LU","Sequence Sequence 1","-52.73","",""
"05/04/2021 14:45:00 - 05/04/2021 15:00:00","BZN|DE-LU","Sequence Sequence 2","-36.74","",""
"05/04/2021 15:00:00 - 05/04/2021 15:15:00","BZN|DE-LU","Sequence Sequence 1","-49.11","",""
"05/04/2021 15:00:00 - 05/04/2021 15:15:00","BZN|DE-LU","Sequence Sequence 2","-25.36","",""
"05/04/2021 15:15:00 - 05/04/2021 15:30:00","BZN|DE-LU","Sequence Sequence 1","-49.11","",""
"05/04/2021 15:15:00 - 05/04/2021 15:30:00","BZN|DE-LU","Sequence Sequence 2","-34.39","",""
"05/04/2021 15:30:00 - 05/04/2021 15:45:00","BZN|DE-LU","Sequence Sequence 1","-49.11","",""
"05/04/2021 15:30:00 - 05/04/2021 15:45:00","BZN|DE-LU","Sequence Sequence 2","-29.40","",""
"05/04/2021 15:45:00 - 05/04/2021 16:00:00","BZN|DE-LU","Sequence Sequence 1","-49.11","",""
"05/04/2021 15:45:00 - 05/04/2021 16:00:00","BZN|DE-LU","Sequence Sequence 2","-14.56","",""
"05/04/2021 16:00:00 - 05/04/2021 16:15:00","BZN|DE-LU","Sequence Sequence 1","-35.35","",""
"05/04/2021 16:00:00 - 05/04/2021 16:15:00","BZN|DE-LU","Sequence Sequence 2","-29.35","",""
"05/04/2021 16:15:00 - 05/04/2021 16:30:00","BZN|DE-LU","Sequence Sequence 1","-35.35","",""
"05/04/2021 16:15:00 - 05/04/2021 16:30:00","BZN|DE-LU","Sequence Sequence 2","-9.84","",""
"05/04/2021 16:30:00 - 05/04/2021 16:45:00","BZN|DE-LU","Sequence Sequence 1","-35.35","",""
"05/04/2021 16:30:00 - 05/04/2021 16:45:00","BZN|DE-LU","Sequence Sequence 2","-3.50","",""
"05/04/2021 16:45:00 - 05/04/2021 17:00:00","BZN|DE-LU","Sequence Sequence 1","-35.35","",""
"05/04/2021 16:45:00 - 05/04/2021 17:00:00","BZN|DE-LU","Sequence Sequence 2","3.17","",""
"05/04/2021 17:00:00 - 05/04/2021 17:15:00","BZN|DE-LU","Sequence Sequence 1","-9.47","",""
"05/04/2021 17:00:00 - 05/04/2021 17:15:00","BZN|DE-LU","Sequence Sequence 2","-9.15","",""
"05/04/2021 17:15:00 - 05/04/2021 17:30:00","BZN|DE-LU","Sequence Sequence 1","-9.47","",""
"05/04/2021 17:15:00 - 05/04/2021 17:30:00","BZN|DE-LU","Sequence Sequence 2","4.09","",""
"05/04/2021 17:30:00 - 05/04/2021 17:45:00","BZN|DE-LU","Sequence Sequence 1","-9.47","",""
"05/04/2021 17:30:00 - 05/04/2021 17:45:00","BZN|DE-LU","Sequence Sequence 2","13.57","",""
"05/04/2021 17:45:00 - 05/04/2021 18:00:00","BZN|DE-LU","Sequence Sequence 1","-9.47","",""
"05/04/2021 17:45:00 - 05/04/2021 18:00:00","BZN|DE-LU","Sequence Sequence 2","25.57","",""
"05/04/2021 18:00:00 - 05/04/2021 18:15:00","BZN|DE-LU","Sequence Sequence 1","0.08","",""
"05/04/2021 18:00:00 - 05/04/2021 18:15:00","BZN|DE-LU","Sequence Sequence 2","2.62","",""
"05/04/2021 18:15:00 - 05/04/2021 18:30:00","BZN|DE-LU","Sequence Sequence 1","0.08","",""
"05/04/2021 18:15:00 - 05/04/2021 18:30:00","BZN|DE-LU","Sequence Sequence 2","19.80","",""
"05/04/2021 18:30:00 - 05/04/2021 18:45:00","BZN|DE-LU","Sequence Sequence 1","0.08","",""
"05/04/2021 18:30:00 - 05/04/2021 18:45:00","BZN|DE-LU","Sequence Sequence 2","32.99","",""
"05/04/2021 18:45:00 - 05/04/2021 19:00:00","BZN|DE-LU","Sequence Sequence 1","0.08","",""
"05/04/2021 18:45:00 - 05/04/2021 19:00:00","BZN|DE-LU","Sequence Sequence 2","56.60","",""
"05/04/2021 19:00:00 - 05/04/2021 19:15:00","BZN|DE-LU","Sequence Sequence 1","21.15","",""
"05/04/2021 19:00:00 - 05/04/2021 19:15:00","BZN|DE-LU","Sequence Sequence 2","34.80","",""
"05/04/2021 19:15:00 - 05/04/2021 19:30:00","BZN|DE-LU","Sequence Sequence 1","21.15","",""
"05/04/2021 19:15:00 - 05/04/2021 19:30:00","BZN|DE-LU","Sequence Sequence 2","41.55","",""
"05/04/2021 19:30:00 - 05/04/2021 19:45:00","BZN|DE-LU","Sequence Sequence 1","21.15","",""
"05/04/2021 19:30:00 - 05/04/2021 19:45:00","BZN|DE-LU","Sequence Sequence 2","45.17","",""
"05/04/2021 19:45:00 - 05/04/2021 20:00:00","BZN|DE-LU","Sequence Sequence 1","21.15","",""
"05/04/2021 19:45:00 - 05/04/2021 20:00:00","BZN|DE-LU","Sequence Sequence 2","48.61","",""
"05/04/2021 20:00:00 - 05/04/2021 20:15:00","BZN|DE-LU","Sequence Sequence 1","27.87","",""
"05/04/2021 20:00:00 - 05/04/2021 20:15:00","BZN|DE-LU","Sequence Sequence 2","53.12","",""
"05/04/2021 20:15:00 - 05/04/2021 20:30:00","BZN|DE-LU","Sequence Sequence 1","27.87","",""
"05/04/2021 20:15:00 - 05/04/2021 20:30:00","BZN|DE-LU","Sequence Sequence 2","50.09","",""
"05/04/2021 20:30:00 - 05/04/2021 20:45:00","BZN|DE-LU","Sequence Sequence 1","27.87","",""
"05/04/2021 20:30:00 - 05/04/2021 20:45:00","BZN|DE-LU","Sequence Sequence 2","44.07","",""
"05/04/2021 20:45:00 - 05/04/2021 21:00:00","BZN|DE-LU","Sequence Sequence 1","27.87","",""
"05/04/2021 20:45:00 - 05/04/2021 21:00:00","BZN|DE-LU","Sequence Sequence 2","37.15","",""
"05/04/2021 21:00:00 - 05/04/2021 21:15:00","BZN|DE-LU","Sequence Sequence 1","19.96","",""
"05/04/2021 21:00:00 - 05/04/2021 21:15:00","BZN|DE-LU","Sequence Sequence 2","48.50","",""
"05/04/2021 21:15:00 - 05/04/2021 21:30:00","BZN|DE-LU","Sequence Sequence 1","19.96","",""
"05/04/2021 21:15:00 - 05/04/2021 21:30:00","BZN|DE-LU","Sequence Sequence 2","48.81","",""
"05/04/2021 21:30:00 - 05/04/2021 21:45:00","BZN|DE-LU","Sequence Sequence 1","19.96","",""
"05/04/2021 21:30:00 - 05/04/2021 21:45:00","BZN|DE-LU","Sequence Sequence 2","42.15","",""
"05/04/2021 21:45:00 - 05/04/2021 22:00:00","BZN|DE-LU","Sequence Sequence 1","19.96","",""
"05/04/2021 21:45:00 - 05/04/2021 22:00:00","BZN|DE-LU","Sequence Sequence 2","42.54","",""
"05/04/2021 22:00:00 - 05/04/2021 22:15:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 22:00:00 - 05/04/2021 22:15:00","BZN|DE-LU","Sequence Sequence 2","49.93","",""
"05/04/2021 22:15:00 - 05/04/2021 22:30:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 22:15:00 - 05/04/2021 22:30:00","BZN|DE-LU","Sequence Sequence 2","61.08","",""
"05/04/2021 22:30:00 - 05/04/2021 22:45:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 22:30:00 - 05/04/2021 22:45:00","BZN|DE-LU","Sequence Sequence 2","46.71","",""
"05/04/2021 22:45:00 - 05/04/2021 23:00:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 22:45:00 - 05/04/2021 23:00:00","BZN|DE-LU","Sequence Sequence 2","31.07","",""
"05/04/2021 23:00:00 - 05/04/2021 23:15:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 23:00:00 - 05/04/2021 23:15:00","BZN|DE-LU","Sequence Sequence 2","60.93","",""
"05/04/2021 23:15:00 - 05/04/2021 23:30:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 23:15:00 - 05/04/2021 23:30:00","BZN|DE-LU","Sequence Sequence 2","45.95","",""
"05/04/2021 23:30:00 - 05/04/2021 23:45:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 23:30:00 - 05/04/2021 23:45:00","BZN|DE-LU","Sequence Sequence 2","43.19","",""
"05/04/2021 23:45:00 - 06/04/2021 00:00:00","BZN|DE-LU","Sequence Sequence 1","18.47","",""
"05/04/2021 23:45:00 - 06/04/2021 00:00:00","BZN|DE-LU","Sequence Sequence 2","43.19","",""
"06/04/2021 00:00:00 - 06/04/2021 00:15:00","BZN|DE-LU","Sequence Sequence 1","14.70","",""
"06/04/2021 00:00:00 - 06/04/2021 00:15:00","BZN|DE-LU","Sequence Sequence 2","60.07","",""
"06/04/2021 00:15:00 - 06/04/2021 00:30:00","BZN|DE-LU","Sequence Sequence 1","14.70","",""
"06/04/2021 00:15:00 - 06/04/2021 00:30:00","BZN|DE-LU","Sequence Sequence 2","59.18","",""
"06/04/2021 00:30:00 - 06/04/2021 00:45:00","BZN|DE-LU","Sequence Sequence 1","14.70","",""
"06/04/2021 00:30:00 - 06/04/2021 00:45:00","BZN|DE-LU","Sequence Sequence 2","44.10","",""
"06/04/2021 00:45:00 - 06/04/2021 01:00:00","BZN|DE-LU","Sequence Sequence 1","14.70","",""
"06/04/2021 00:45:00 - 06/04/2021 01:00:00","BZN|DE-LU","Sequence Sequence 2","17.80","",""
"06/04/2021 01:00:00 - 06/04/2021 01:15:00","BZN|DE-LU","Sequence Sequence 1","13.90","",""
"06/04/2021 01:00:00 - 06/04/2021 01:15:00","BZN|DE-LU","Sequence Sequence 2","65.77","",""
"06/04/2021 01:15:00 - 06/04/2021 01:30:00","BZN|DE-LU","Sequence Sequence 1","13.90","",""
"06/04/2021 01:15:00 - 06/04/2021 01:30:00","BZN|DE-LU","Sequence Sequence 2","67.12","",""
"06/04/2021 01:30:00 - 06/04/2021 01:45:00","BZN|DE-LU","Sequence Sequence 1","13.90","",""
"06/04/2021 01:30:00 - 06/04/2021 01:45:00","BZN|DE-LU","Sequence Sequence 2","18.67","",""
"06/04/2021 01:45:00 - 06/04/2021 02:00:00","BZN|DE-LU","Sequence Sequence 1","13.90","",""
"06/04/2021 01:45:00 - 06/04/2021 02:00:00","BZN|DE-LU","Sequence Sequence 2","12.25","",""
"06/04/2021 02:00:00 - 06/04/2021 02:15:00","BZN|DE-LU","Sequence Sequence 1","12.37","",""
"06/04/2021 02:00:00 - 06/04/2021 02:15:00","BZN|DE-LU","Sequence Sequence 2","49.92","",""
"06/04/2021 02:15:00 - 06/04/2021 02:30:00","BZN|DE-LU","Sequence Sequence 1","12.37","",""
"06/04/2021 02:15:00 - 06/04/2021 02:30:00","BZN|DE-LU","Sequence Sequence 2","35.40","",""
"06/04/2021 02:30:00 - 06/04/2021 02:45:00","BZN|DE-LU","Sequence Sequence 1","12.37","",""
"06/04/2021 02:30:00 - 06/04/2021 02:45:00","BZN|DE-LU","Sequence Sequence 2","36.10","",""
"06/04/2021 02:45:00 - 06/04/2021 03:00:00","BZN|DE-LU","Sequence Sequence 1","12.37","",""
"06/04/2021 02:45:00 - 06/04/2021 03:00:00","BZN|DE-LU","Sequence Sequence 2","36.99","",""
"06/04/2021 03:00:00 - 06/04/2021 03:15:00","BZN|DE-LU","Sequence Sequence 1","14.19","",""
"06/04/2021 03:00:00 - 06/04/2021 03:15:00","BZN|DE-LU","Sequence Sequence 2","35.34","",""
"06/04/2021 03:15:00 - 06/04/2021 03:30:00","BZN|DE-LU","Sequence Sequence 1","14.19","",""
"06/04/2021 03:15:00 - 06/04/2021 03:30:00","BZN|DE-LU","Sequence Sequence 2","37.40","",""
"06/04/2021 03:30:00 - 06/04/2021 03:45:00","BZN|DE-LU","Sequence Sequence 1","14.19","",""
"06/04/2021 03:30:00 - 06/04/2021 03:45:00","BZN|DE-LU","Sequence Sequence 2","40.70","",""
"06/04/2021 03:45:00 - 06/04/2021 04:00:00","BZN|DE-LU","Sequence Sequence 1","14.19","",""
"06/04/2021 03:45:00 - 06/04/2021 04:00:00","BZN|DE-LU","Sequence Sequence 2","44.54","",""
"06/04/2021 04:00:00 - 06/04/2021 04:15:00","BZN|DE-LU","Sequence Sequence 1","14.93","",""
"06/04/2021 04:00:00 - 06/04/2021 04:15:00","BZN|DE-LU","Sequence Sequence 2","36.00","",""
"06/04/2021 04:15:00 - 06/04/2021 04:30:00","BZN|DE-LU","Sequence Sequence 1","14.93","",""
"06/04/2021 04:15:00 - 06/04/2021 04:30:00","BZN|DE-LU","Sequence Sequence 2","34.91","",""
"06/04/2021 04:30:00 - 06/04/2021 04:45:00","BZN|DE-LU","Sequence Sequence 1","14.93","",""
"06/04/2021 04:30:00 - 06/04/2021 04:45:00","BZN|DE-LU","Sequence Sequence 2","46.12","",""
"06/04/2021 04:45:00 - 06/04/2021 05:00:00","BZN|DE-LU","Sequence Sequence 1","14.93","",""
"06/04/2021 04:45:00 - 06/04/2021 05:00:00","BZN|DE-LU","Sequence Sequence 2","52.97","",""
"06/04/2021 05:00:00 - 06/04/2021 05:15:00","BZN|DE-LU","Sequence Sequence 1","28.21","",""
"06/04/2021 05:00:00 - 06/04/2021 05:15:00","BZN|DE-LU","Sequence Sequence 2","-0.02","",""
"06/04/2021 05:15:00 - 06/04/2021 05:30:00","BZN|DE-LU","Sequence Sequence 1","28.21","",""
"06/04/2021 05:15:00 - 06/04/2021 05:30:00","BZN|DE-LU","Sequence Sequence 2","36.40","",""
"06/04/2021 05:30:00 - 06/04/2021 05:45:00","BZN|DE-LU","Sequence Sequence 1","28.21","",""
"06/04/2021 05:30:00 - 06/04/2021 05:45:00","BZN|DE-LU","Sequence Sequence 2","73.04","",""
"06/04/2021 05:45:00 - 06/04/2021 06:00:00","BZN|DE-LU","Sequence Sequence 1","28.21","",""
"06/04/2021 05:45:00 - 06/04/2021 06:00:00","BZN|DE-LU","Sequence Sequence 2","65.37","",""
"06/04/2021 06:00:00 - 06/04/2021 06:15:00","BZN|DE-LU","Sequence Sequence 1","46.16","",""
"06/04/2021 06:00:00 - 06/04/2021 06:15:00","BZN|DE-LU","Sequence Sequence 2","17.31","",""
"06/04/2021 06:15:00 - 06/04/2021 06:30:00","BZN|DE-LU","Sequence Sequence 1","46.16","",""
"06/04/2021 06:15:00 - 06/04/2021 06:30:00","BZN|DE-LU","Sequence Sequence 2","50.07","",""
"06/04/2021 06:30:00 - 06/04/2021 06:45:00","BZN|DE-LU","Sequence Sequence 1","46.16","",""
"06/04/2021 06:30:00 - 06/04/2021 06:45:00","BZN|DE-LU","Sequence Sequence 2","64.56","",""
"06/04/2021 06:45:00 - 06/04/2021 07:00:00","BZN|DE-LU","Sequence Sequence 1","46.16","",""
"06/04/2021 06:45:00 - 06/04/2021 07:00:00","BZN|DE-LU","Sequence Sequence 2","85.30","",""
"06/04/2021 07:00:00 - 06/04/2021 07:15:00","BZN|DE-LU","Sequence Sequence 1","65.46","",""
"06/04/2021 07:00:00 - 06/04/2021 07:15:00","BZN|DE-LU","Sequence Sequence 2","42.25","",""
"06/04/2021 07:15:00 - 06/04/2021 07:30:00","BZN|DE-LU","Sequence Sequence 1","65.46","",""
"06/04/2021 07:15:00 - 06/04/2021 07:30:00","BZN|DE-LU","Sequence Sequence 2","62.03","",""
"06/04/2021 07:30:00 - 06/04/2021 07:45:00","BZN|DE-LU","Sequence Sequence 1","65.46","",""
"06/04/2021 07:30:00 - 06/04/2021 07:45:00","BZN|DE-LU","Sequence Sequence 2","69.57","",""
"06/04/2021 07:45:00 - 06/04/2021 08:00:00","BZN|DE-LU","Sequence Sequence 1","65.46","",""
"06/04/2021 07:45:00 - 06/04/2021 08:00:00","BZN|DE-LU","Sequence Sequence 2","82.15","",""
"06/04/2021 08:00:00 - 06/04/2021 08:15:00","BZN|DE-LU","Sequence Sequence 1","59.99","",""
"06/04/2021 08:00:00 - 06/04/2021 08:15:00","BZN|DE-LU","Sequence Sequence 2","51.99","",""
"06/04/2021 08:15:00 - 06/04/2021 08:30:00","BZN|DE-LU","Sequence Sequence 1","59.99","",""
"06/04/2021 08:15:00 - 06/04/2021 08:30:00","BZN|DE-LU","Sequence Sequence 2","61.50","",""
"06/04/2021 08:30:00 - 06/04/2021 08:45:00","BZN|DE-LU","Sequence Sequence 1","59.99","",""
"06/04/2021 08:30:00 - 06/04/2021 08:45:00","BZN|DE-LU","Sequence Sequence 2","73.53","",""
"06/04/2021 08:45:00 - 06/04/2021 09:00:00","BZN|DE-LU","Sequence Sequence 1","59.99","",""
"06/04/2021 08:45:00 - 06/04/2021 09:00:00","BZN|DE-LU","Sequence Sequence 2","69.61","",""
"06/04/2021 09:00:00 - 06/04/2021 09:15:00","BZN|DE-LU","Sequence Sequence 1","39.85","",""
"06/04/2021 09:00:00 - 06/04/2021 09:15:00","BZN|DE-LU","Sequence Sequence 2","63.80","",""
"06/04/2021 09:15:00 - 06/04/2021 09:30:00","BZN|DE-LU","Sequence Sequence 1","39.85","",""
"06/04/2021 09:15:00 - 06/04/2021 09:30:00","BZN|DE-LU","Sequence Sequence 2","55.41","",""
"06/04/2021 09:30:00 - 06/04/2021 09:45:00","BZN|DE-LU","Sequence Sequence 1","39.85","",""
"06/04/2021 09:30:00 - 06/04/2021 09:45:00","BZN|DE-LU","Sequence Sequence 2","57.30","",""
"06/04/2021 09:45:00 - 06/04/2021 10:00:00","BZN|DE-LU","Sequence Sequence 1","39.85","",""
"06/04/2021 09:45:00 - 06/04/2021 10:00:00","BZN|DE-LU","Sequence Sequence 2","55.72","",""
"06/04/2021 10:00:00 - 06/04/2021 10:15:00","BZN|DE-LU","Sequence Sequence 1","33.94","",""
"06/04/2021 10:00:00 - 06/04/2021 10:15:00","BZN|DE-LU","Sequence Sequence 2","56.30","",""
"06/04/2021 10:15:00 - 06/04/2021 10:30:00","BZN|DE-LU","Sequence Sequence 1","33.94","",""
"06/04/2021 10:15:00 - 06/04/2021 10:30:00","BZN|DE-LU","Sequence Sequence 2","56.24","",""
"06/04/2021 10:30:00 - 06/04/2021 10:45:00","BZN|DE-LU","Sequence Sequence 1","33.94","",""
"06/04/2021 10:30:00 - 06/04/2021 10:45:00","BZN|DE-LU","Sequence Sequence 2","53.28","",""
"06/04/2021 10:45:00 - 06/04/2021 11:00:00","BZN|DE-LU","Sequence Sequence 1","33.94","",""
"06/04/2021 10:45:00 - 06/04/2021 11:00:00","BZN|DE-LU","Sequence Sequence 2","45.70","",""
"06/04/2021 11:00:00 - 06/04/2021 11:15:00","BZN|DE-LU","Sequence Sequence 1","28.67","",""
"06/04/2021 11:00:00 - 06/04/2021 11:15:00","BZN|DE-LU","Sequence Sequence 2","48.00","",""
"06/04/2021 11:15:00 - 06/04/2021 11:30:00","BZN|DE-LU","Sequence Sequence 1","28.67","",""
"06/04/2021 11:15:00 - 06/04/2021 11:30:00","BZN|DE-LU","Sequence Sequence 2","43.40","",""
"06/04/2021 11:30:00 - 06/04/2021 11:45:00","BZN|DE-LU","Sequence Sequence 1","28.67","",""
"06/04/2021 11:30:00 - 06/04/2021 11:45:00","BZN|DE-LU","Sequence Sequence 2","55.20","",""
"06/04/2021 11:45:00 - 06/04/2021 12:00:00","BZN|DE-LU","Sequence Sequence 1","28.67","",""
"06/04/2021 11:45:00 - 06/04/2021 12:00:00","BZN|DE-LU","Sequence Sequence 2","51.74","",""
"06/04/2021 12:00:00 - 06/04/2021 12:15:00","BZN|DE-LU","Sequence Sequence 1","20.88","",""
"06/04/2021 12:00:00 - 06/04/2021 12:15:00","BZN|DE-LU","Sequence Sequence 2","31.80","",""
"06/04/2021 12:15:00 - 06/04/2021 12:30:00","BZN|DE-LU","Sequence Sequence 1","20.88","",""
"06/04/2021 12:15:00 - 06/04/2021 12:30:00","BZN|DE-LU","Sequence Sequence 2","58.43","",""
"06/04/2021 12:30:00 - 06/04/2021 12:45:00","BZN|DE-LU","Sequence Sequence 1","20.88","",""
"06/04/2021 12:30:00 - 06/04/2021 12:45:00","BZN|DE-LU","Sequence Sequence 2","53.90","",""
"06/04/2021 12:45:00 - 06/04/2021 13:00:00","BZN|DE-LU","Sequence Sequence 1","20.88","",""
"06/04/2021 12:45:00 - 06/04/2021 13:00:00","BZN|DE-LU","Sequence Sequence 2","47.74","",""
"06/04/2021 13:00:00 - 06/04/2021 13:15:00","BZN|DE-LU","Sequence Sequence 1","12.52","",""
"06/04/2021 13:00:00 - 06/04/2021 13:15:00","BZN|DE-LU","Sequence Sequence 2","70.62","",""
"06/04/2021 13:15:00 - 06/04/2021 13:30:00","BZN|DE-LU","Sequence Sequence 1","12.52","",""
"06/04/2021 13:15:00 - 06/04/2021 13:30:00","BZN|DE-LU","Sequence Sequence 2","55.87","",""
"06/04/2021 13:30:00 - 06/04/2021 13:45:00","BZN|DE-LU","Sequence Sequence 1","12.52","",""
"06/04/2021 13:30:00 - 06/04/2021 13:45:00","BZN|DE-LU","Sequence Sequence 2","37.19","",""
"06/04/2021 13:45:00 - 06/04/2021 14:00:00","BZN|DE-LU","Sequence Sequence 1","12.52","",""
"06/04/2021 13:45:00 - 06/04/2021 14:00:00","BZN|DE-LU","Sequence Sequence 2","27.62","",""
"06/04/2021 14:00:00 - 06/04/2021 14:15:00","BZN|DE-LU","Sequence Sequence 1","9.90","",""
"06/04/2021 14:00:00 - 06/04/2021 14:15:00","BZN|DE-LU","Sequence Sequence 2","56.33","",""
"06/04/2021 14:15:00 - 06/04/2021 14:30:00","BZN|DE-LU","Sequence Sequence 1","9.90","",""
"06/04/2021 14:15:00 - 06/04/2021 14:30:00","BZN|DE-LU","Sequence Sequence 2","53.00","",""
"06/04/2021 14:30:00 - 06/04/2021 14:45:00","BZN|DE-LU","Sequence Sequence 1","9.90","",""
"06/04/2021 14:30:00 - 06/04/2021 14:45:00","BZN|DE-LU","Sequence Sequence 2","37.70","",""
"06/04/2021 14:45:00 - 06/04/2021 15:00:00","BZN|DE-LU","Sequence Sequence 1","9.90","",""
"06/04/2021 14:45:00 - 06/04/2021 15:00:00","BZN|DE-LU","Sequence Sequence 2","44.60","",""
"06/04/2021 15:00:00 - 06/04/2021 15:15:00","BZN|DE-LU","Sequence Sequence 1","17.19","",""
"06/04/2021 15:00:00 - 06/04/2021 15:15:00","BZN|DE-LU","Sequence Sequence 2","58.82","",""
"06/04/2021 15:15:00 - 06/04/2021 15:30:00","BZN|DE-LU","Sequence Sequence 1","17.19","",""
