"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/02/2020 09:15:00 - 24/02/2020 09:30:00","BZN|DE-LU","Sequence Sequence 2","43.71","",""
"24/02/2020 09:30:00 - 24/02/2020 09:45:00","BZN|DE-LU","Sequence Sequence 1","46.42","",""
"24/02/2020 09:30:00 - 24/02/2020 09:45:00","BZN|DE-LU","Sequence Sequence 2","41.76","",""
"24/02/2020 09:45:00 - 24/02/2020 10:00:00","BZN|DE-LU","Sequence Sequence 1","46.42","",""
"24/02/2020 09:45:00 - 24/02/2020 10:00:00","BZN|DE-LU","Sequence Sequence 2","35.52","",""
"24/02/2020 10:00:00 - 24/02/2020 10:15:00","BZN|DE-LU","Sequence Sequence 1","45.27","",""
"24/02/2020 10:00:00 - 24/02/2020 10:15:00","BZN|DE-LU","Sequence Sequence 2","45.31","",""
"24/02/2020 10:15:00 - 24/02/2020 10:30:00","BZN|DE-LU","Sequence Sequence 1","45.27","",""
"24/02/2020 10:15:00 - 24/02/2020 10:30:00","BZN|DE-LU","Sequence Sequence 2","41.81","",""
"24/02/2020 10:30:00 - 24/02/2020 10:45:00","BZN|DE-LU","Sequence Sequence 1","45.27","",""
"24/02/2020 10:30:00 - 24/02/2020 10:45:00","BZN|DE-LU","Sequence Sequence 2","36.03","",""
"24/02/2020 10:45:00 - 24/02/2020 11:00:00","BZN|DE-LU","Sequence Sequence 1","45.27","",""
"24/02/2020 10:45:00 - 24/02/2020 11:00:00","BZN|DE-LU","Sequence Sequence 2","35.04","",""
"24/02/2020 11:00:00 - 24/02/2020 11:15:00","BZN|DE-LU","Sequence Sequence 1","45.10","",""
"24/02/2020 11:00:00 - 24/02/2020 11:15:00","BZN|DE-LU","Sequence Sequence 2","41.60","",""
"24/02/2020 11:15:00 - 24/02/2020 11:30:00","BZN|DE-LU","Sequence Sequence 1","45.10","",""
"24/02/2020 11:15:00 - 24/02/2020 11:30:00","BZN|DE-LU","Sequence Sequence 2","40.32","",""
"24/02/2020 11:30:00 - 24/02/2020 11:45:00","BZN|DE-LU","Sequence Sequence 1","45.10","",""
"24/02/2020 11:30:00 - 24/02/2020 11:45:00","BZN|DE-LU","Sequence Sequence 2","34.28","",""
"24/02/2020 11:45:00 - 24/02/2020 12:00:00","BZN|DE-LU","Sequence Sequence 1","45.10","",""
"24/02/2020 11:45:00 - 24/02/2020 12:00:00","BZN|DE-LU","Sequence Sequence 2","35.30","",""
"24/02/2020 12:00:00 - 24/02/2020 12:15:00","BZN|DE-LU","Sequence Sequence 1","42.28","",""
"24/02/2020 12:00:00 - 24/02/2020 12:15:00","BZN|DE-LU","Sequence Sequence 2","43.10","",""
"24/02/2020 12:15:00 - 24/02/2020 12:30:00","BZN|DE-LU","Sequence Sequence 1","42.28","",""
"24/02/2020 12:15:00 - 24/02/2020 12:30:00","BZN|DE-LU","Sequence Sequence 2","36.97","",""
"24/02/2020 12:30:00 - 24/02/2020 12:45:00","BZN|DE-LU","Sequence Sequence 1","42.28","",""
"24/02/2020 12:30:00 - 24/02/2020 12:45:00","BZN|DE-LU","Sequence Sequence 2","35.87","",""
"24/02/2020 12:45:00 - 24/02/2020 13:00:00","BZN|DE-LU","Sequence Sequence 1","42.28","",""
"24/02/2020 12:45:00 - 24/02/2020 13:00:00","BZN|DE-LU","Sequence Sequence 2","32.05","",""
"24/02/2020 13:00:00 - 24/02/2020 13:15:00","BZN|DE-LU","Sequence Sequence 1","40.20","",""
"24/02/2020 13:00:00 - 24/02/2020 13:15:00","BZN|DE-LU","Sequence Sequence 2","43.23","",""
"24/02/2020 13:15:00 - 24/02/2020 13:30:00","BZN|DE-LU","Sequence Sequence 1","40.20","",""
"24/02/2020 13:15:00 - 24/02/2020 13:30:00","BZN|DE-LU","Sequence Sequence 2","38.70","",""
"24/02/2020 13:30:00 - 24/02/2020 13:45:00","BZN|DE-LU","Sequence Sequence 1","40.20","",""
"24/02/2020 13:30:00 - 24/02/2020 13:45:00","BZN|DE-LU","Sequence Sequence 2","30.31","",""
"24/02/2020 13:45:00 - 24/02/2020 14:00:00","BZN|DE-LU","Sequence Sequence 1","40.20","",""
"24/02/2020 13:45:00 - 24/02/2020 14:00:00","BZN|DE-LU","Sequence Sequence 2","23.77","",""
"24/02/2020 14:00:00 - 24/02/2020 14:15:00","BZN|DE-LU","Sequence Sequence 1","38.41","",""
"24/02/2020 14:00:00 - 24/02/2020 14:15:00","BZN|DE-LU","Sequence Sequence 2","31.20","",""
"24/02/2020 14:15:00 - 24/02/2020 14:30:00","BZN|DE-LU","Sequence Sequence 1","38.41","",""
"24/02/2020 14:15:00 - 24/02/2020 14:30:00","BZN|DE-LU","Sequence Sequence 2","28.98","",""
"24/02/2020 14:30:00 - 24/02/2020 14:45:00","BZN|DE-LU","Sequence Sequence 1","38.41","",""
"24/02/2020 14:30:00 - 24/02/2020 14:45:00","BZN|DE-LU","Sequence Sequence 2","31.89","",""
"24/02/2020 14:45:00 - 24/02/2020 15:00:00","BZN|DE-LU","Sequence Sequence 1","38.41","",""
"24/02/2020 14:45:00 - 24/02/2020 15:00:00","BZN|DE-LU","Sequence Sequence 2","30.37","",""
"24/02/2020 15:00:00 - 24/02/2020 15:15:00","BZN|DE-LU","Sequence Sequence 1","35.98","",""
"24/02/2020 15:00:00 - 24/02/2020 15:15:00","BZN|DE-LU","Sequence Sequence 2","26.58","",""
"24/02/2020 15:15:00 - 24/02/2020 15:30:00","BZN|DE-LU","Sequence Sequence 1","35.98","",""
"24/02/2020 15:15:00 - 24/02/2020 15:30:00","BZN|DE-LU","Sequence Sequence 2","32.71","",""
"24/02/2020 15:30:00 - 24/02/2020 15:45:00","BZN|DE-LU","Sequence Sequence 1","35.98","",""
"24/02/2020 15:30:00 - 24/02/2020 15:45:00","BZN|DE-LU","Sequence Sequence 2","31.86","",""
"24/02/2020 15:45:00 - 24/02/2020 16:00:00","BZN|DE-LU","Sequence Sequence 1","35.98","",""
"24/02/2020 15:45:00 - 24/02/2020 16:00:00","BZN|DE-LU","Sequence Sequence 2","28.85","",""
"24/02/2020 16:00:00 - 24/02/2020 16:15:00","BZN|DE-LU","Sequence Sequence 1","32.07","",""
"24/02/2020 16:00:00 - 24/02/2020 16:15:00","BZN|DE-LU","Sequence Sequence 2","23.94","",""
"24/02/2020 16:15:00 - 24/02/2020 16:30:00","BZN|DE-LU","Sequence Sequence 1","32.07","",""
"24/02/2020 16:15:00 - 24/02/2020 16:30:00","BZN|DE-LU","Sequence Sequence 2","29.87","",""
"24/02/2020 16:30:00 - 24/02/2020 16:45:00","BZN|DE-LU","Sequence Sequence 1","32.07","",""
"24/02/2020 16:30:00 - 24/02/2020 16:45:00","BZN|DE-LU","Sequence Sequence 2","31.85","",""
"24/02/2020 16:45:00 - 24/02/2020 17:00:00","BZN|DE-LU","Sequence Sequence 1","32.07","",""
"24/02/2020 16:45:00 - 24/02/2020 17:00:00","BZN|DE-LU","Sequence Sequence 2","36.34","",""
"24/02/2020 17:00:00 - 24/02/2020 17:15:00","BZN|DE-LU","Sequence Sequence 1","31.00","",""
"24/02/2020 17:00:00 - 24/02/2020 17:15:00","BZN|DE-LU","Sequence Sequence 2","26.50","",""
"24/02/2020 17:15:00 - 24/02/2020 17:30:00","BZN|DE-LU","Sequence Sequence 1","31.00","",""
"24/02/2020 17:15:00 - 24/02/2020 17:30:00","BZN|DE-LU","Sequence Sequence 2","30.60","",""
"24/02/2020 17:30:00 - 24/02/2020 17:45:00","BZN|DE-LU","Sequence Sequence 1","31.00","",""
"24/02/2020 17:30:00 - 24/02/2020 17:45:00","BZN|DE-LU","Sequence Sequence 2","33.86","",""
"24/02/2020 17:45:00 - 24/02/2020 18:00:00","BZN|DE-LU","Sequence Sequence 1","31.00","",""
"24/02/2020 17:45:00 - 24/02/2020 18:00:00","BZN|DE-LU","Sequence Sequence 2","42.53","",""
"24/02/2020 18:00:00 - 24/02/2020 18:15:00","BZN|DE-LU","Sequence Sequence 1","36.10","",""
"24/02/2020 18:00:00 - 24/02/2020 18:15:00","BZN|DE-LU","Sequence Sequence 2","37.00","",""
"24/02/2020 18:15:00 - 24/02/2020 18:30:00","BZN|DE-LU","Sequence Sequence 1","36.10","",""
"24/02/2020 18:15:00 - 24/02/2020 18:30:00","BZN|DE-LU","Sequence Sequence 2","37.27","",""
"24/02/2020 18:30:00 - 24/02/2020 18:45:00","BZN|DE-LU","Sequence Sequence 1","36.10","",""
"24/02/2020 18:30:00 - 24/02/2020 18:45:00","BZN|DE-LU","Sequence Sequence 2","36.35","",""
"24/02/2020 18:45:00 - 24/02/2020 19:00:00","BZN|DE-LU","Sequence Sequence 1","36.10","",""
"24/02/2020 18:45:00 - 24/02/2020 19:00:00","BZN|DE-LU","Sequence Sequence 2","30.03","",""
"24/02/2020 19:00:00 - 24/02/2020 19:15:00","BZN|DE-LU","Sequence Sequence 1","35.08","",""
"24/02/2020 19:00:00 - 24/02/2020 19:15:00","BZN|DE-LU","Sequence Sequence 2","55.00","",""
"24/02/2020 19:15:00 - 24/02/2020 19:30:00","BZN|DE-LU","Sequence Sequence 1","35.08","",""
"24/02/2020 19:15:00 - 24/02/2020 19:30:00","BZN|DE-LU","Sequence Sequence 2","36.67","",""
"24/02/2020 19:30:00 - 24/02/2020 19:45:00","BZN|DE-LU","Sequence Sequence 1","35.08","",""
"24/02/2020 19:30:00 - 24/02/2020 19:45:00","BZN|DE-LU","Sequence Sequence 2","28.56","",""
"24/02/2020 19:45:00 - 24/02/2020 20:00:00","BZN|DE-LU","Sequence Sequence 1","35.08","",""
"24/02/2020 19:45:00 - 24/02/2020 20:00:00","BZN|DE-LU","Sequence Sequence 2","18.26","",""
"24/02/2020 20:00:00 - 24/02/2020 20:15:00","BZN|DE-LU","Sequence Sequence 1","28.62","",""
"24/02/2020 20:00:00 - 24/02/2020 20:15:00","BZN|DE-LU","Sequence Sequence 2","48.01","",""
"24/02/2020 20:15:00 - 24/02/2020 20:30:00","BZN|DE-LU","Sequence Sequence 1","28.62","",""
"24/02/2020 20:15:00 - 24/02/2020 20:30:00","BZN|DE-LU","Sequence Sequence 2","34.22","",""
"24/02/2020 20:30:00 - 24/02/2020 20:45:00","BZN|DE-LU","Sequence Sequence 1","28.62","",""
"24/02/2020 20:30:00 - 24/02/2020 20:45:00","BZN|DE-LU","Sequence Sequence 2","21.34","",""
"24/02/2020 20:45:00 - 24/02/2020 21:00:00","BZN|DE-LU","Sequence Sequence 1","28.62","",""
"24/02/2020 20:45:00 - 24/02/2020 21:00:00","BZN|DE-LU","Sequence Sequence 2","6.55","",""
"24/02/2020 21:00:00 - 24/02/2020 21:15:00","BZN|DE-LU","Sequence Sequence 1","21.68","",""
"24/02/2020 21:00:00 - 24/02/2020 21:15:00","BZN|DE-LU","Sequence Sequence 2","36.48","",""
"24/02/2020 21:15:00 - 24/02/2020 21:30:00","BZN|DE-LU","Sequence Sequence 1","21.68","",""
"24/02/2020 21:15:00 - 24/02/2020 21:30:00","BZN|DE-LU","Sequence Sequence 2","29.49","",""
"24/02/2020 21:30:00 - 24/02/2020 21:45:00","BZN|DE-LU","Sequence Sequence 1","21.68","",""
"24/02/2020 21:30:00 - 24/02/2020 21:45:00","BZN|DE-LU","Sequence Sequence 2","16.20","",""
"24/02/2020 21:45:00 - 24/02/2020 22:00:00","BZN|DE-LU","Sequence Sequence 1","21.68","",""
"24/02/2020 21:45:00 - 24/02/2020 22:00:00","BZN|DE-LU","Sequence Sequence 2","3.41","",""
"24/02/2020 22:00:00 - 24/02/2020 22:15:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 22:00:00 - 24/02/2020 22:15:00","BZN|DE-LU","Sequence Sequence 2","42.81","",""
"24/02/2020 22:15:00 - 24/02/2020 22:30:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 22:15:00 - 24/02/2020 22:30:00","BZN|DE-LU","Sequence Sequence 2","26.45","",""
"24/02/2020 22:30:00 - 24/02/2020 22:45:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 22:30:00 - 24/02/2020 22:45:00","BZN|DE-LU","Sequence Sequence 2","12.64","",""
"24/02/2020 22:45:00 - 24/02/2020 23:00:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 22:45:00 - 24/02/2020 23:00:00","BZN|DE-LU","Sequence Sequence 2","-6.01","",""
"24/02/2020 23:00:00 - 24/02/2020 23:15:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 23:00:00 - 24/02/2020 23:15:00","BZN|DE-LU","Sequence Sequence 2","30.04","",""
"24/02/2020 23:15:00 - 24/02/2020 23:30:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 23:15:00 - 24/02/2020 23:30:00","BZN|DE-LU","Sequence Sequence 2","12.40","",""
"24/02/2020 23:30:00 - 24/02/2020 23:45:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 23:30:00 - 24/02/2020 23:45:00","BZN|DE-LU","Sequence Sequence 2","0.01","",""
"24/02/2020 23:45:00 - 25/02/2020 00:00:00","BZN|DE-LU","Sequence Sequence 1","16.38","",""
"24/02/2020 23:45:00 - 25/02/2020 00:00:00","BZN|DE-LU","Sequence Sequence 2","0.01","",""
"25/02/2020 00:00:00 - 25/02/2020 00:15:00","BZN|DE-LU","Sequence Sequence 1","9.92","",""
"25/02/2020 00:00:00 - 25/02/2020 00:15:00","BZN|DE-LU","Sequence Sequence 2","26.81","",""
"25/02/2020 00:15:00 - 25/02/2020 00:30:00","BZN|DE-LU","Sequence Sequence 1","9.92","",""
"25/02/2020 00:15:00 - 25/02/2020 00:30:00","BZN|DE-LU","Sequence Sequence 2","14.12","",""
"25/02/2020 00:30:00 - 25/02/2020 00:45:00","BZN|DE-LU","Sequence Sequence 1","9.92","",""
"25/02/2020 00:30:00 - 25/02/2020 00:45:00","BZN|DE-LU","Sequence Sequence 2","2.37","",""
"25/02/2020 00:45:00 - 25/02/2020 01:00:00","BZN|DE-LU","Sequence Sequence 1","9.92","",""
"25/02/2020 00:45:00 - 25/02/2020 01:00:00","BZN|DE-LU","Sequence Sequence 2","-7.61","",""
"25/02/2020 01:00:00 - 25/02/2020 01:15:00","BZN|DE-LU","Sequence Sequence 1","8.22","",""
"25/02/2020 01:00:00 - 25/02/2020 01:15:00","BZN|DE-LU","Sequence Sequence 2","14.86","",""
"25/02/2020 01:15:00 - 25/02/2020 01:30:00","BZN|DE-LU","Sequence Sequence 1","8.22","",""
"25/02/2020 01:15:00 - 25/02/2020 01:30:00","BZN|DE-LU","Sequence Sequence 2","6.29","",""
"25/02/2020 01:30:00 - 25/02/2020 01:45:00","BZN|DE-LU","Sequence Sequence 1","8.22","",""
"25/02/2020 01:30:00 - 25/02/2020 01:45:00","BZN|DE-LU","Sequence Sequence 2","5.26","",""
"25/02/2020 01:45:00 - 25/02/2020 02:00:00","BZN|DE-LU","Sequence Sequence 1","8.22","",""
"25/02/2020 01:45:00 - 25/02/2020 02:00:00","BZN|DE-LU","Sequence Sequence 2","-0.26","",""
"25/02/2020 02:00:00 - 25/02/2020 02:15:00","BZN|DE-LU","Sequence Sequence 1","7.09","",""
"25/02/2020 02:00:00 - 25/02/2020 02:15:00","BZN|DE-LU","Sequence Sequence 2","-1.72","",""
"25/02/2020 02:15:00 - 25/02/2020 02:30:00","BZN|DE-LU","Sequence Sequence 1","7.09","",""
"25/02/2020 02:15:00 - 25/02/2020 02:30:00","BZN|DE-LU","Sequence Sequence 2","-2.71","",""
"25/02/2020 02:30:00 - 25/02/2020 02:45:00","BZN|DE-LU","Sequence Sequence 1","7.09","",""
"25/02/2020 02:30:00 - 25/02/2020 02:45:00","BZN|DE-LU","Sequence Sequence 2","11.62","",""
"25/02/2020 02:45:00 - 25/02/2020 03:00:00","BZN|DE-LU","Sequence Sequence 1","7.09","",""
"25/02/2020 02:45:00 - 25/02/2020 03:00:00","BZN|DE-LU","Sequence Sequence 2","11.76","",""
"25/02/2020 03:00:00 - 25/02/2020 03:15:00","BZN|DE-LU","Sequence Sequence 1","7.03","",""
"25/02/2020 03:00:00 - 25/02/2020 03:15:00","BZN|DE-LU","Sequence Sequence 2","-7.70","",""
"25/02/2020 03:15:00 - 25/02/2020 03:30:00","BZN|DE-LU","Sequence Sequence 1","7.03","",""
"25/02/2020 03:15:00 - 25/02/2020 03:30:00","BZN|DE-LU","Sequence Sequence 2","4.38","",""
"25/02/2020 03:30:00 - 25/02/2020 03:45:00","BZN|DE-LU","Sequence Sequence 1","7.03","",""
"25/02/2020 03:30:00 - 25/02/2020 03:45:00","BZN|DE-LU","Sequence Sequence 2","10.49","",""
"25/02/2020 03:45:00 - 25/02/2020 04:00:00","BZN|DE-LU","Sequence Sequence 1","7.03","",""
"25/02/2020 03:45:00 - 25/02/2020 04:00:00","BZN|DE-LU","Sequence Sequence 2","14.85","",""
"25/02/2020 04:00:00 - 25/02/2020 04:15:00","BZN|DE-LU","Sequence Sequence 1","9.52","",""
"25/02/2020 04:00:00 - 25/02/2020 04:15:00","BZN|DE-LU","Sequence Sequence 2","-2.75","",""
"25/02/2020 04:15:00 - 25/02/2020 04:30:00","BZN|DE-LU","Sequence Sequence 1","9.52","",""
"25/02/2020 04:15:00 - 25/02/2020 04:30:00","BZN|DE-LU","Sequence Sequence 2","3.64","",""
"25/02/2020 04:30:00 - 25/02/2020 04:45:00","BZN|DE-LU","Sequence Sequence 1","9.52","",""
"25/02/2020 04:30:00 - 25/02/2020 04:45:00","BZN|DE-LU","Sequence Sequence 2","12.20","",""
"25/02/2020 04:45:00 - 25/02/2020 05:00:00","BZN|DE-LU","Sequence Sequence 1","9.52","",""
"25/02/2020 04:45:00 - 25/02/2020 05:00:00","BZN|DE-LU","Sequence Sequence 2","23.30","",""
"25/02/2020 05:00:00 - 25/02/2020 05:15:00","BZN|DE-LU","Sequence Sequence 1","11.62","",""
"25/02/2020 05:00:00 - 25/02/2020 05:15:00","BZN|DE-LU","Sequence Sequence 2","-10.35","",""
"25/02/2020 05:15:00 - 25/02/2020 05:30:00","BZN|DE-LU","Sequence Sequence 1","11.62","",""
"25/02/2020 05:15:00 - 25/02/2020 05:30:00","BZN|DE-LU","Sequence Sequence 2","8.34","",""
"25/02/2020 05:30:00 - 25/02/2020 05:45:00","BZN|DE-LU","Sequence Sequence 1","11.62","",""
"25/02/2020 05:30:00 - 25/02/2020 05:45:00","BZN|DE-LU","Sequence Sequence 2","23.21","",""
"25/02/2020 05:45:00 - 25/02/2020 06:00:00","BZN|DE-LU","Sequence Sequence 1","11.62","",""
"25/02/2020 05:45:00 - 25/02/2020 06:00:00","BZN|DE-LU","Sequence Sequence 2","39.95","",""
"25/02/2020 06:00:00 - 25/02/2020 06:15:00","BZN|DE-LU","Sequence Sequence 1","25.84","",""
"25/02/2020 06:00:00 - 25/02/2020 06:15:00","BZN|DE-LU","Sequence Sequence 2","-9.26","",""
"25/02/2020 06:15:00 - 25/02/2020 06:30:00","BZN|DE-LU","Sequence Sequence 1","25.84","",""
"25/02/2020 06:15:00 - 25/02/2020 06:30:00","BZN|DE-LU","Sequence Sequence 2","23.21","",""
"25/02/2020 06:30:00 - 25/02/2020 06:45:00","BZN|DE-LU","Sequence Sequence 1","25.84","",""
"25/02/2020 06:30:00 - 25/02/2020 06:45:00","BZN|DE-LU","Sequence Sequence 2","38.85","",""
"25/02/2020 06:45:00 - 25/02/2020 07:00:00","BZN|DE-LU","Sequence Sequence 1","25.84","",""
"25/02/2020 06:45:00 - 25/02/2020 07:00:00","BZN|DE-LU","Sequence Sequence 2","51.61","",""
"25/02/2020 07:00:00 - 25/02/2020 07:15:00","BZN|DE-LU","Sequence Sequence 1","31.66","",""
"25/02/2020 07:00:00 - 25/02/2020 07:15:00","BZN|DE-LU","Sequence Sequence 2","22.80","",""
"25/02/2020 07:15:00 - 25/02/2020 07:30:00","BZN|DE-LU","Sequence Sequence 1","31.66","",""
"25/02/2020 07:15:00 - 25/02/2020 07:30:00","BZN|DE-LU","Sequence Sequence 2","33.96","",""
"25/02/2020 07:30:00 - 25/02/2020 07:45:00","BZN|DE-LU","Sequence Sequence 1","31.66","",""
"25/02/2020 07:30:00 - 25/02/2020 07:45:00","BZN|DE-LU","Sequence Sequence 2","37.07","",""
"25/02/2020 07:45:00 - 25/02/2020 08:00:00","BZN|DE-LU","Sequence Sequence 1","31.66","",""
"25/02/2020 07:45:00 - 25/02/2020 08:00:00","BZN|DE-LU","Sequence Sequence 2","39.95","",""
"25/02/2020 08:00:00 - 25/02/2020 08:15:00","BZN|DE-LU","Sequence Sequence 1","32.69","",""
"25/02/2020 08:00:00 - 25/02/2020 08:15:00","BZN|DE-LU","Sequence Sequence 2","39.05","",""
"25/02/2020 08:15:00 - 25/02/2020 08:30:00","BZN|DE-LU","Sequence Sequence 1","32.69","",""
"25/02/2020 08:15:00 - 25/02/2020 08:30:00","BZN|DE-LU","Sequence Sequence 2","37.60","",""
"25/02/2020 08:30:00 - 25/02/2020 08:45:00","BZN|DE-LU","Sequence Sequence 1","32.69","",""
"25/02/2020 08:30:00 - 25/02/2020 08:45:00","BZN|DE-LU","Sequence Sequence 2","33.56","",""
"25/02/2020 08:45:00 - 25/02/2020 09:00:00","BZN|DE-LU","Sequence Sequence 1","32.69","",""
"25/02/2020 08:45:00 - 25/02/2020 09:00:00","BZN|DE-LU","Sequence Sequence 2","29.38","",""
"25/02/2020 09:00:00 - 25/02/2020 09:15:00","BZN|DE-LU","Sequence Sequence 1","30.69","",""
"25/02/2020 09:00:00 - 25/02/2020 09:15:00","BZN|DE-LU","Sequence Sequence 2","39.94","",""
"25/02/2020 09:15:00 - 25/02/2020 09:30:00","BZN|DE-LU","Sequence Sequence 1","30.69","",""
"25/02/2020 09:15:00 - 25/02/2020 09:30:00","BZN|DE-LU","Sequence Sequence 2","35.80","",""
"25/02/2020 09:30:00 - 25/02/2020 09:45:00","BZN|DE-LU","Sequence Sequence 1","30.69","",""
"25/02/2020 09:30:00 - 25/02/2020 09:45:00","BZN|DE-LU","Sequence Sequence 2","30.08","",""
"25/02/2020 09:45:00 - 25/02/2020 10:00:00","BZN|DE-LU","Sequence Sequence 1","30.69","",""
"25/02/2020 09:45:00 - 25/02/2020 10:00:00","BZN|DE-LU","Sequence Sequence 2","22.95","",""
"25/02/2020 10:00:00 - 25/02/2020 10:15:00","BZN|DE-LU","Sequence Sequence 1","26.68","",""
"25/02/2020 10:00:00 - 25/02/2020 10:15:00","BZN|DE-LU","Sequence Sequence 2","37.53","",""
"25/02/2020 10:15:00 - 25/02/2020 10:30:00","BZN|DE-LU","Sequence Sequence 1","26.68","",""
"25/02/2020 10:15:00 - 25/02/2020 10:30:00","BZN|DE-LU","Sequence Sequence 2","30.75","",""
"25/02/2020 10:30:00 - 25/02/2020 10:45:00","BZN|DE-LU","Sequence Sequence 1","26.68","",""
"25/02/2020 10:30:00 - 25/02/2020 10:45:00","BZN|DE-LU","Sequence Sequence 2","23.78","",""
"25/02/2020 10:45:00 - 25/02/2020 11:00:00","BZN|DE-LU","Sequence Sequence 1","26.68","",""
"25/02/2020 10:45:00 - 25/02/2020 11:00:00","BZN|DE-LU","Sequence Sequence 2","16.90","",""
"25/02/2020 11:00:00 - 25/02/2020 11:15:00","BZN|DE-LU","Sequence Sequence 1","27.70","",""
"25/02/2020 11:00:00 - 25/02/2020 11:15:00","BZN|DE-LU","Sequence Sequence 2","29.73","",""
"25/02/2020 11:15:00 - 25/02/2020 11:30:00","BZN|DE-LU","Sequence Sequence 1","27.70","",""
"25/02/2020 11:15:00 - 25/02/2020 11:30:00","BZN|DE-LU","Sequence Sequence 2","28.24","",""
"25/02/2020 11:30:00 - 25/02/2020 11:45:00","BZN|DE-LU","Sequence Sequence 1","27.70","",""
"25/02/2020 11:30:00 - 25/02/2020 11:45:00","BZN|DE-LU","Sequence Sequence 2","25.29","",""
"25/02/2020 11:45:00 - 25/02/2020 12:00:00","BZN|DE-LU","Sequence Sequence 1","27.70","",""
"25/02/2020 11:45:00 - 25/02/2020 12:00:00","BZN|DE-LU","Sequence Sequence 2","21.13","",""
"25/02/2020 12:00:00 - 25/02/2020 12:15:00","BZN|DE-LU","Sequence Sequence 1","26.30","",""
"25/02/2020 12:00:00 - 25/02/2020 12:15:00","BZN|DE-LU","Sequence Sequence 2","28.85","",""
"25/02/2020 12:15:00 - 25/02/2020 12:30:00","BZN|DE-LU","Sequence Sequence 1","26.30","",""
"25/02/2020 12:15:00 - 25/02/2020 12:30:00","BZN|DE-LU","Sequence Sequence 2","25.00","",""
"25/02/2020 12:30:00 - 25/02/2020 12:45:00","BZN|DE-LU","Sequence Sequence 1","26.30","",""
"25/02/2020 12:30:00 - 25/02/2020 12:45:00","BZN|DE-LU","Sequence Sequence 2","20.99","",""
"25/02/2020 12:45:00 - 25/02/2020 13:00:00","BZN|DE-LU","Sequence Sequence 1","26.30","",""
"25/02/2020 12:45:00 - 25/02/2020 13:00:00","BZN|DE-LU","Sequence Sequence 2","16.30","",""
"25/02/2020 13:00:00 - 25/02/2020 13:15:00","BZN|DE-LU","Sequence Sequence 1","25.09","",""
"25/02/2020 13:00:00 - 25/02/2020 13:15:00","BZN|DE-LU","Sequence Sequence 2","26.57","",""
"25/02/2020 13:15:00 - 25/02/2020 13:30:00","BZN|DE-LU","Sequence Sequence 1","25.09","",""
"25/02/2020 13:15:00 - 25/02/2020 13:30:00","BZN|DE-LU","Sequence Sequence 2","23.46","",""
"25/02/2020 13:30:00 - 25/02/2020 13:45:00","BZN|DE-LU","Sequence Sequence 1","25.09","",""
"25/02/2020 13:30:00 - 25/02/2020 13:45:00","BZN|DE-LU","Sequence Sequence 2","19.20","",""
"25/02/2020 13:45:00 - 25/02/2020 14:00:00","BZN|DE-LU","Sequence Sequence 1","25.09","",""
"25/02/2020 13:45:00 - 25/02/2020 14:00:00","BZN|DE-LU","Sequence Sequence 2","15.76","",""
"25/02/2020 14:00:00 - 25/02/2020 14:15:00","BZN|DE-LU","Sequence Sequence 1","23.44","",""
"25/02/2020 14:00:00 - 25/02/2020 14:15:00","BZN|DE-LU","Sequence Sequence 2","15.61","",""
"25/02/2020 14:15:00 - 25/02/2020 14:30:00","BZN|DE-LU","Sequence Sequence 1","23.44","",""
"25/02/2020 14:15:00 - 25/02/2020 14:30:00","BZN|DE-LU","Sequence Sequence 2","21.53","",""
"25/02/2020 14:30:00 - 25/02/2020 14:45:00","BZN|DE-LU","Sequence Sequence 1","23.44","",""
"25/02/2020 14:30:00 - 25/02/2020 14:45:00","BZN|DE-LU","Sequence Sequence 2","23.90","",""
"25/02/2020 14:45:00 - 25/02/2020 15:00:00","BZN|DE-LU","Sequence Sequence 1","23.44","",""
"25/02/2020 14:45:00 - 25/02/2020 15:00:00","BZN|DE-LU","Sequence Sequence 2","28.25","",""
"25/02/2020 15:00:00 - 25/02/2020 15:15:00","BZN|DE-LU","Sequence Sequence 1","23.56","",""
"25/02/2020 15:00:00 - 25/02/2020 15:15:00","BZN|DE-LU","Sequence Sequence 2","16.18","",""
"25/02/2020 15:15:00 - 25/02/2020 15:30:00","BZN|DE-LU","Sequence Sequence 1","23.56","",""
"25/02/2020 15:15:00 - 25/02/2020 15:30:00","BZN|DE-LU","Sequence Sequence 2","22.81","",""
"25/02/2020 15:30:00 - 25/02/2020 15:45:00","BZN|DE-LU","Sequence Sequence 1","23.56","",""
"25/02/2020 15:30:00 - 25/02/2020 15:45:00","BZN|DE-LU","Sequence Sequence 2","27.36","",""
"25/02/2020 15:45:00 - 25/02/2020 16:00:00","BZN|DE-LU","Sequence Sequence 1","23.56","",""
